Boost,Coolant_Temp,EXH_DIFF,EXH_L,EXH_R,Fuel_Press,Fuel_Rate,Load,Oil_Press,RPM
20.5,85.0,18.0,346.0,364.0,496.0,116.40000173449499,27.0,495.0,1797.5
17.5,85.0,15.0,324.0,309.0,499.5,93.95000139996408,24.0,496.0,1800.0
13.0,85.0,40.0,296.0,336.0,499.5,97.0000014454126,24.0,495.5,1804.5
9.0,85.0,37.0,291.0,254.0,499.0,78.9500011764467,22.0,497.0,1801.5
15.0,85.0,8.0,299.0,307.0,499.0,95.600001424551,24.0,497.0,1800.0
11.0,85.0,29.0,298.0,327.0,499.5,93.95000139996408,24.0,496.5,1797.5
10.0,85.0,35.0,285.0,320.0,498.5,84.6500012613833,23.0,496.5,1801.5
145.5,92.0,38.0,550.0,588.0,469.0,265.050003949553,53.0,476.0,1805.0
123.5,93.0,20.0,552.0,572.0,471.0,245.950003664941,51.0,474.0,1802.5
140.5,93.0,10.0,547.0,557.0,466.0,264.100003935397,58.0,474.5,1787.0
149.0,92.0,10.0,552.0,562.0,466.5,272.750004064292,56.0,475.0,1798.0
113.0,91.0,71.0,542.0,613.0,476.0,214.600003197789,45.0,478.5,1805.0
151.0,93.0,12.0,552.0,564.0,467.5,272.400004059076,56.0,474.0,1801.5
152.5,92.0,6.0,550.0,544.0,468.5,269.700004018843,56.0,475.0,1801.0
137.5,93.0,19.0,550.0,569.0,468.0,269.450004015118,56.0,473.5,1799.0
21.5,85.0,2.0,362.0,360.0,495.0,123.400001838803,28.0,492.5,1799.0
14.0,85.0,8.0,280.0,272.0,496.5,90.50000134855507,23.0,498.5,1797.5
10.0,85.0,50.0,261.0,211.0,504.0,65.80000098049639,19.0,503.5,1799.0
12.5,85.0,4.0,275.0,271.0,504.0,74.35000110790129,22.0,506.5,1804.5
14.5,85.0,37.0,291.0,254.0,501.0,84.6500012613833,23.0,496.5,1802.5
14.0,85.0,46.0,283.0,237.0,500.5,82.3000012263656,22.0,497.5,1800.0
15.0,85.0,14.0,285.0,299.0,501.5,90.15000134333971,23.0,497.5,1801.0
15.5,85.0,7.0,283.0,276.0,501.5,85.250001270324,23.0,497.0,1804.5
14.5,85.0,11.0,292.0,281.0,499.5,86.55000128969549,23.0,496.0,1799.0
10.5,84.0,12.0,285.0,297.0,499.5,85.5000012740493,23.0,497.0,1801.0
12.0,85.0,6.0,260.0,266.0,503.0,76.2500011362135,22.0,498.5,1801.5
15.0,85.0,45.0,297.0,252.0,500.0,92.0500013716519,24.0,497.0,1804.5
8.5,85.0,46.0,266.0,220.0,499.0,76.8500011451542,22.0,497.5,1799.0
10.5,79.0,23.0,269.0,292.0,504.0,76.50000113993879,22.0,524.5,1801.0
23.0,86.0,56.0,361.0,305.0,498.5,118.75000176951299,28.0,493.0,1806.0
115.5,93.0,46.0,539.0,585.0,477.0,215.75000321492598,48.0,474.5,1811.0
145.0,92.0,48.0,538.0,586.0,476.5,258.650003854185,51.0,476.0,1814.0
111.5,93.0,17.0,540.0,557.0,475.0,231.35000344738398,50.0,475.5,1800.0
123.5,92.0,19.0,541.0,560.0,470.0,242.150003608316,50.0,476.5,1807.0
132.0,92.0,18.0,540.0,558.0,469.5,255.450003806502,51.0,476.0,1812.0
118.5,92.0,44.0,542.0,586.0,473.0,224.700003348291,47.0,476.5,1801.0
129.0,93.0,11.0,541.0,552.0,470.5,258.40000385046,52.0,476.5,1795.0
124.0,92.0,13.0,544.0,557.0,474.5,226.950003381819,49.0,474.5,1807.5
139.0,93.0,5.0,542.0,537.0,470.0,259.350003864616,54.0,476.0,1797.5
124.0,92.0,19.0,542.0,561.0,471.5,265.050003949553,54.0,475.0,1795.0
131.0,93.0,53.0,543.0,596.0,469.0,263.250003922731,53.0,473.5,1801.5
141.0,93.0,21.0,543.0,564.0,469.0,264.800003945827,56.0,473.0,1801.0
132.0,92.0,18.0,541.0,559.0,472.0,247.350003685802,52.0,475.5,1815.5
70.0,89.0,21.0,502.0,481.0,482.0,188.000002801418,40.0,483.0,1802.5
17.5,85.0,42.0,318.0,360.0,494.0,115.80000172555401,27.0,495.0,1797.5
10.5,85.0,50.0,299.0,249.0,496.5,94.750001411885,23.0,496.0,1799.0
11.5,85.0,1.0,295.0,294.0,497.0,95.3500014208257,25.0,496.5,1800.0
9.5,85.0,22.0,293.0,271.0,497.0,88.8500013239682,23.0,495.5,1801.5
13.0,86.0,18.0,300.0,318.0,494.5,106.300001583993,25.0,495.5,1803.5
14.5,84.0,53.0,300.0,247.0,495.5,102.70000153034901,25.0,495.5,1799.0
12.0,85.0,25.0,299.0,274.0,498.0,88.2500013150275,23.0,496.5,1800.0
9.0,85.0,13.0,292.0,279.0,498.0,85.8500012792647,22.0,496.5,1801.5
10.0,85.0,3.0,303.0,306.0,496.0,95.3500014208257,24.0,495.5,1799.0
14.0,85.0,60.0,326.0,266.0,496.0,100.80000150203699,25.0,496.0,1802.5
13.5,85.0,29.0,297.0,268.0,495.5,92.85000138357279,23.0,495.0,1800.0
19.0,85.0,12.0,326.0,314.0,496.5,101.05000150576201,25.0,495.5,1800.0
31.0,86.0,23.0,386.0,409.0,489.0,140.150002088398,31.0,491.5,1800.0
30.0,86.0,4.0,401.0,405.0,490.5,135.150002013892,30.0,491.0,1805.0
33.0,86.0,1.0,392.0,393.0,490.5,140.850002098829,31.0,492.0,1795.5
24.5,86.0,9.0,380.0,371.0,488.0,122.300001822412,29.0,493.0,1804.5
14.0,85.0,0.0,305.0,305.0,496.0,106.750001590699,26.0,495.0,1801.0
12.5,85.0,20.0,305.0,325.0,497.0,99.40000148117541,25.0,496.0,1799.0
15.5,85.0,13.0,318.0,305.0,495.0,103.550001543015,26.0,495.0,1800.0
17.5,85.0,12.0,313.0,325.0,498.5,100.600001499057,25.0,495.5,1807.0
16.0,85.0,22.0,306.0,284.0,498.5,96.45000143721701,24.0,494.0,1801.0
16.5,84.0,13.0,308.0,295.0,498.5,100.80000150203699,25.0,494.5,1799.0
17.5,85.0,38.0,310.0,272.0,499.0,93.7000013962388,25.0,495.0,1798.0
14.5,85.0,24.0,295.0,271.0,499.5,92.4000013768673,24.0,494.5,1801.5
134.5,92.0,3.0,546.0,549.0,470.0,263.05000391975,54.0,472.0,1801.0
136.0,93.0,17.0,553.0,570.0,468.5,260.200003877282,54.0,474.0,1801.5
120.0,92.0,33.0,545.0,578.0,470.5,246.150003667921,52.0,477.0,1796.5
95.0,91.0,12.0,527.0,539.0,474.5,236.300003521144,48.0,476.0,1793.0
114.5,91.0,17.0,533.0,550.0,472.0,233.800003483891,48.0,476.0,1807.0
114.0,91.0,14.0,537.0,523.0,473.5,224.450003344566,48.0,477.0,1797.5
122.0,91.0,14.0,530.0,544.0,468.0,264.200003936887,54.0,475.0,1789.0
89.5,92.0,15.0,539.0,524.0,473.5,215.75000321492598,47.0,477.5,1792.0
124.0,92.0,2.0,537.0,539.0,470.5,230.400003433228,50.0,475.5,1817.5
105.0,92.0,0.0,550.0,550.0,475.0,218.250003252178,46.0,476.0,1802.5
122.5,92.0,4.0,542.0,546.0,468.5,255.650003809482,52.0,475.5,1801.5
116.0,91.0,6.0,537.0,543.0,471.0,240.700003586709,51.0,478.0,1795.5
103.0,91.0,2.0,537.0,539.0,472.0,230.850003439933,49.0,478.5,1797.5
13.0,85.0,39.0,297.0,258.0,499.0,96.45000143721701,24.0,499.0,1800.0
11.0,84.0,45.0,277.0,232.0,501.5,84.6500012613833,23.0,498.0,1801.0
11.0,85.0,19.0,256.0,275.0,503.0,63.300000943243504,18.0,499.0,1801.5
14.5,85.0,41.0,285.0,326.0,498.5,93.20000138878821,23.0,497.5,1801.0
9.5,85.0,19.0,288.0,269.0,498.5,89.9000013396144,23.0,497.5,1801.0
20.0,86.0,51.0,342.0,291.0,496.0,111.40000165998899,27.0,494.5,1805.0
192.0,95.0,52.0,572.0,624.0,455.0,334.15000497922296,74.0,470.5,1785.5
184.0,95.0,7.0,573.0,580.0,457.5,321.20000478625303,67.0,465.5,1800.0
192.5,95.0,33.0,571.0,604.0,458.0,308.050004590303,67.0,466.5,1817.5
170.5,95.0,31.0,570.0,539.0,459.5,307.450004581362,65.0,467.0,1802.5
175.0,95.0,14.0,572.0,586.0,457.5,314.000004678965,65.0,466.0,1801.0
175.5,95.0,5.0,565.0,570.0,457.5,327.650004882365,69.0,465.0,1792.0
196.5,96.0,12.0,583.0,595.0,453.5,336.550005014986,70.0,466.5,1794.0
195.0,95.0,7.0,574.0,567.0,453.5,334.400004982948,69.0,466.0,1808.5
182.0,95.0,16.0,567.0,583.0,458.0,321.450004789978,67.0,467.0,1793.0
181.5,95.0,48.0,573.0,621.0,457.5,306.250004563481,65.0,468.5,1793.0
23.5,85.0,32.0,334.0,302.0,494.0,111.40000165998899,27.0,496.0,1799.0
31.5,86.0,7.0,385.0,392.0,492.0,126.950001891702,29.0,494.5,1801.5
30.5,86.0,15.0,380.0,395.0,494.5,123.400001838803,28.0,494.0,1803.5
13.5,85.0,30.0,314.0,284.0,497.0,103.80000154674102,25.0,495.5,1796.5
20.5,86.0,16.0,344.0,328.0,495.0,114.100001700222,28.0,495.5,1801.5
18.0,85.0,3.0,326.0,329.0,496.0,101.650001514703,25.0,496.5,1804.5
18.5,85.0,9.0,313.0,322.0,496.5,101.300001509488,24.0,495.5,1794.0
16.5,85.0,18.0,315.0,297.0,494.0,104.850001562387,26.0,496.0,1795.5
18.0,85.0,28.0,320.0,348.0,495.5,100.250001493841,25.0,494.5,1801.0
27.0,85.0,29.0,362.0,333.0,494.5,124.200001850724,29.0,495.0,1803.5
23.0,86.0,53.0,370.0,423.0,495.0,126.45000188425199,29.0,493.0,1800.0
35.5,86.0,29.0,395.0,366.0,487.0,174.45000259950803,37.0,490.5,1800.0
36.0,87.0,45.0,436.0,391.0,488.0,163.30000243336,36.0,489.5,1800.0
23.5,85.0,41.0,377.0,336.0,495.5,122.900001831353,29.0,493.5,1798.0
22.5,86.0,46.0,348.0,394.0,495.5,106.750001590699,26.0,493.5,1803.5
15.0,85.0,43.0,299.0,256.0,497.0,93.95000139996408,24.0,496.0,1797.5
9.0,85.0,18.0,314.0,332.0,496.0,101.300001509488,25.0,496.0,1799.0
14.5,86.0,39.0,341.0,302.0,497.5,98.9000014737248,25.0,495.0,1801.5
31.5,86.0,17.0,384.0,367.0,491.5,132.400001972914,30.0,492.5,1797.5
21.0,86.0,65.0,365.0,430.0,496.5,115.300001718104,27.0,492.5,1797.5
29.5,86.0,15.0,381.0,366.0,493.0,128.850001920015,29.0,493.0,1801.5
28.0,87.0,46.0,410.0,364.0,494.5,123.400001838803,29.0,492.5,1807.0
22.5,86.0,24.0,366.0,390.0,494.5,112.20000167191002,28.0,492.0,1797.5
16.5,85.0,30.0,302.0,272.0,499.0,86.950001295656,23.0,496.5,1804.5
25.5,86.0,4.0,362.0,358.0,496.0,106.300001583993,27.0,492.5,1801.0
28.0,86.0,28.0,374.0,346.0,496.0,118.500001765788,29.0,494.0,1796.5
16.5,85.0,3.0,313.0,310.0,498.5,100.000001490116,24.0,495.0,1800.0
14.0,85.0,43.0,321.0,278.0,497.5,103.550001543015,25.0,495.5,1802.5
27.0,86.0,40.0,385.0,345.0,495.0,123.750001844019,29.0,491.5,1801.0
27.5,86.0,20.0,395.0,415.0,492.5,133.000001981854,30.0,491.5,1797.5
31.5,86.0,62.0,387.0,325.0,491.0,145.95000217482402,32.0,492.5,1801.0
36.5,86.0,5.0,407.0,402.0,489.0,161.600002408028,35.0,491.0,1794.0
17.0,85.0,14.0,319.0,305.0,496.0,109.250001627952,26.0,495.0,1795.0
18.5,85.0,23.0,317.0,340.0,496.5,96.6500014401972,25.0,496.0,1805.0
17.5,85.0,37.0,323.0,286.0,496.5,104.600001558661,26.0,494.5,1800.0
14.0,85.0,45.0,301.0,346.0,498.0,96.6500014401972,25.0,496.0,1799.0
14.5,86.0,1.0,336.0,337.0,495.0,109.00000162422701,26.0,494.5,1801.0
19.5,85.0,19.0,333.0,314.0,495.0,108.400001615286,27.0,493.0,1801.0
44.0,88.0,15.0,468.0,483.0,485.0,174.20000259578202,38.0,489.0,1799.0
12.5,85.0,31.0,311.0,280.0,500.0,98.10000146180391,24.0,492.5,1804.5
16.0,86.0,37.0,315.0,278.0,498.0,98.55000146850941,25.0,496.0,1802.5
12.0,85.0,61.0,311.0,250.0,497.0,95.9500014297664,24.0,496.5,1798.0
15.5,85.0,22.0,315.0,293.0,498.0,100.80000150203699,25.0,495.5,1801.0
17.0,85.0,31.0,312.0,281.0,496.0,96.45000143721701,25.0,496.0,1805.0
21.0,83.0,56.0,353.0,297.0,497.0,114.500001706183,26.0,517.5,1799.0
85.5,88.0,7.0,521.0,514.0,480.0,179.45000267401298,40.0,487.5,1808.5
17.0,85.0,42.0,305.0,263.0,497.0,110.700001649559,27.0,494.5,1801.0
11.0,85.0,74.0,312.0,238.0,499.0,101.900001518428,24.0,495.0,1807.0
19.5,85.0,36.0,311.0,347.0,497.0,103.30000153929001,26.0,495.0,1807.0
18.5,86.0,42.0,325.0,283.0,497.5,103.80000154674102,26.0,493.0,1799.0
190.5,95.0,12.0,576.0,588.0,455.5,315.150004696101,66.0,464.5,1790.5
183.5,95.0,33.0,583.0,616.0,458.0,309.6000046134,65.0,462.5,1812.0
84.0,91.0,8.0,530.0,522.0,476.5,219.800003275275,47.0,478.0,1791.5
21.5,85.0,0.0,364.0,364.0,491.5,115.80000172555401,27.0,493.0,1799.0
20.0,85.0,27.0,345.0,318.0,492.5,112.20000167191002,27.0,494.0,1804.5
13.0,85.0,45.0,304.0,259.0,494.5,92.0500013716519,24.0,497.0,1801.5
14.5,85.0,15.0,303.0,318.0,497.5,94.5500014089048,24.0,495.0,1800.0
14.5,85.0,23.0,299.0,276.0,496.0,98.10000146180391,25.0,495.5,1802.5
11.0,85.0,37.0,295.0,258.0,497.5,92.85000138357279,23.0,494.0,1801.0
24.5,86.0,41.0,380.0,339.0,489.0,136.200002029538,30.0,493.0,1798.0
13.0,85.0,43.0,312.0,269.0,494.0,92.6500013805926,23.0,498.0,1801.0
128.0,90.0,8.0,513.0,505.0,480.0,190.600002840161,42.0,481.5,1798.0
65.5,89.0,10.0,503.0,493.0,482.0,196.650002930313,43.0,484.0,1794.0
65.5,89.0,9.0,501.0,492.0,481.0,186.100002773106,41.0,484.0,1801.5
56.5,89.0,25.0,489.0,514.0,482.0,175.75000261887902,39.0,483.0,1802.5
89.5,90.0,28.0,534.0,506.0,474.5,207.20000308752103,45.0,482.0,1799.0
23.0,86.0,11.0,356.0,345.0,495.5,121.50000181049101,28.0,493.5,1802.5
18.5,85.0,47.0,319.0,272.0,495.5,105.450001571327,26.0,495.0,1798.0
27.5,85.0,5.0,361.0,356.0,490.5,145.60000216960898,32.0,494.5,1799.0
51.5,89.0,0.0,486.0,486.0,486.5,181.550002705306,39.0,483.5,1796.5
18.0,85.0,5.0,353.0,348.0,496.0,109.00000162422701,26.0,492.5,1801.5
12.0,85.0,38.0,299.0,337.0,497.0,91.8000013679266,24.0,496.5,1801.0
13.5,85.0,47.0,299.0,346.0,497.0,95.600001424551,24.0,496.0,1795.5
12.0,85.0,51.0,299.0,350.0,495.5,89.9000013396144,24.0,496.5,1801.0
16.0,86.0,34.0,306.0,272.0,496.5,101.05000150576201,25.0,495.5,1801.5
17.0,85.0,8.0,303.0,311.0,498.0,92.85000138357279,24.0,495.5,1804.5
12.0,85.0,8.0,302.0,294.0,499.0,97.8500014580786,24.0,494.0,1802.5
15.0,85.0,49.0,312.0,361.0,497.0,99.40000148117541,24.0,495.5,1805.0
16.0,85.0,11.0,308.0,297.0,498.5,95.600001424551,24.0,495.0,1807.5
17.5,85.0,5.0,310.0,315.0,497.0,91.2000013589859,25.0,496.0,1803.5
16.5,85.0,15.0,306.0,321.0,499.5,92.4000013768673,24.0,494.5,1804.5
16.5,85.0,8.0,314.0,306.0,497.5,111.40000165998899,26.0,494.5,1800.0
39.5,87.0,17.0,436.0,419.0,490.0,157.950002353638,34.0,489.5,1801.5
30.5,86.0,41.0,398.0,357.0,492.5,135.750002022833,31.0,491.0,1801.5
18.5,85.0,8.0,335.0,327.0,497.0,89.05000132694842,23.0,494.0,1807.0
24.5,85.0,15.0,337.0,322.0,491.5,134.650002006441,30.0,493.0,1794.0
18.5,85.0,38.0,314.0,352.0,498.0,96.2000014334917,25.0,496.0,1808.5
23.0,85.0,9.0,346.0,337.0,493.0,115.300001718104,27.0,494.5,1799.0
23.5,86.0,37.0,354.0,391.0,493.0,118.75000176951299,28.0,494.5,1799.0
18.0,85.0,47.0,310.0,263.0,494.5,107.100001595914,26.0,495.0,1797.5
189.0,95.0,4.0,582.0,586.0,457.0,321.450004789978,68.0,465.5,1795.5
188.5,94.0,64.0,579.0,643.0,457.0,314.100004680455,67.0,466.0,1797.5
175.0,95.0,16.0,579.0,563.0,457.0,315.150004696101,66.0,466.0,1799.0
175.0,95.0,11.0,578.0,589.0,458.5,300.800004482269,63.0,468.5,1802.5
154.0,92.0,15.0,560.0,545.0,462.5,273.700004078448,57.0,472.5,1795.5
147.5,93.0,37.0,566.0,603.0,465.5,278.450004149228,59.0,473.0,1800.0
178.0,93.0,12.0,569.0,581.0,459.5,303.750004526228,64.0,468.0,1795.0
160.5,93.0,14.0,570.0,584.0,461.5,295.550004404038,61.0,470.0,1803.5
170.0,94.0,21.0,563.0,584.0,461.5,293.20000436902,62.0,467.5,1800.0
13.5,84.0,13.0,315.0,302.0,494.5,110.900001652539,26.0,495.5,1802.5
17.5,86.0,64.0,332.0,268.0,492.5,111.150001656264,26.0,495.0,1801.0
13.5,86.0,42.0,288.0,246.0,497.5,85.250001270324,23.0,497.0,1803.5
14.0,86.0,46.0,329.0,375.0,495.5,107.95000160858,25.0,494.5,1798.0
124.5,94.0,16.0,559.0,575.0,471.5,263.650003928691,54.0,471.5,1782.0
149.0,92.0,19.0,542.0,561.0,466.0,278.250004146248,57.0,474.0,1796.5
113.0,92.0,46.0,553.0,599.0,474.0,228.600003406405,52.0,474.5,1783.5
124.0,93.0,33.0,541.0,574.0,471.0,261.950003903359,54.0,475.5,1804.5
137.5,94.0,79.0,488.0,567.0,466.5,259.250003863126,54.0,474.0,1809.5
12.0,86.0,34.0,310.0,344.0,496.5,98.9000014737248,25.0,496.5,1804.5
11.0,85.0,12.0,281.0,293.0,497.5,89.05000132694842,23.0,497.0,1802.5
170.0,96.0,28.0,582.0,610.0,480.0,299.000004455447,63.0,462.5,1800.0
185.5,95.0,15.0,576.0,591.0,479.0,319.100004754961,66.0,465.0,1807.5
165.0,95.0,8.0,584.0,592.0,483.0,290.100004322827,60.0,464.5,1797.5
172.0,95.0,9.0,581.0,590.0,482.5,310.20000462234,65.0,465.0,1797.5
12.5,85.0,24.0,314.0,338.0,519.5,94.3000014051795,23.0,490.5,1807.0
8.5,85.0,46.0,288.0,242.0,518.5,90.15000134333971,22.0,495.0,1801.0
18.0,85.0,13.0,338.0,325.0,517.0,108.65000161901101,27.0,492.5,1792.0
20.5,86.0,48.0,338.0,290.0,515.5,112.800001680851,27.0,492.0,1801.5
15.0,85.0,11.0,329.0,318.0,516.0,115.80000172555401,27.0,494.0,1803.5
30.0,86.0,5.0,385.0,380.0,514.5,132.400001972914,30.0,490.0,1797.5
28.5,86.0,12.0,380.0,368.0,515.5,131.950001966208,29.0,491.5,1796.5
23.5,85.0,21.0,364.0,343.0,516.5,129.20000192523,29.0,491.0,1799.0
32.5,86.0,28.0,385.0,413.0,513.0,134.90000201016701,31.0,490.0,1801.5
21.0,85.0,10.0,329.0,339.0,519.5,112.00000166893,27.0,494.0,1800.0
19.5,85.0,70.0,327.0,257.0,518.5,104.600001558661,26.0,493.0,1803.5
23.0,85.0,40.0,346.0,306.0,522.0,110.900001652539,27.0,492.5,1803.5
20.5,85.0,45.0,349.0,304.0,520.5,117.45000175014098,27.0,492.5,1799.0
23.0,86.0,14.0,353.0,339.0,520.0,117.700001753867,28.0,491.5,1804.5
177.0,93.0,56.0,553.0,609.0,486.5,294.050004381686,61.0,469.0,1805.0
17.0,84.0,45.0,308.0,263.0,522.0,97.2500014491379,25.0,494.5,1802.5
13.5,85.0,9.0,299.0,308.0,521.5,86.10000128299,23.0,494.0,1806.0
15.0,85.0,22.0,294.0,272.0,521.0,86.55000128969549,22.0,494.5,1795.5
28.5,85.0,62.0,373.0,435.0,516.0,128.150001909584,30.0,491.5,1796.5
16.0,86.0,60.0,372.0,432.0,498.0,101.05000150576201,25.0,491.0,1804.5
15.5,85.0,17.0,306.0,323.0,499.0,99.7500014863908,25.0,493.5,1799.0
14.5,85.0,1.0,340.0,341.0,497.0,110.30000164359801,27.0,491.0,1802.5
18.0,85.0,18.0,327.0,345.0,500.5,106.500001586974,26.0,491.0,1798.0
22.5,86.0,18.0,343.0,361.0,501.0,119.100001774728,28.0,490.5,1803.5
17.5,85.0,51.0,344.0,395.0,500.0,113.400001689792,27.0,491.0,1801.0
19.5,85.0,18.0,350.0,368.0,500.0,118.050001759082,27.0,489.5,1801.0
17.0,85.0,30.0,344.0,314.0,500.0,115.80000172555401,27.0,491.5,1803.5
19.5,85.0,4.0,340.0,336.0,498.5,107.35000159964001,26.0,490.5,1796.5
13.5,85.0,12.0,308.0,296.0,500.0,106.300001583993,25.0,492.0,1801.5
18.0,84.0,7.0,321.0,328.0,498.5,98.55000146850941,25.0,493.5,1799.0
17.0,85.0,48.0,333.0,285.0,500.0,94.750001411885,25.0,491.5,1802.5
18.0,85.0,41.0,324.0,283.0,500.5,111.150001656264,27.0,492.0,1804.5
13.0,85.0,1.0,314.0,315.0,501.5,96.6500014401972,24.0,492.5,1801.0
11.5,85.0,34.0,320.0,354.0,501.5,97.8500014580786,24.0,493.0,1798.0
12.5,85.0,41.0,315.0,274.0,500.5,92.85000138357279,24.0,492.0,1799.0
12.0,85.0,6.0,315.0,321.0,501.5,97.0000014454126,26.0,492.5,1803.5
12.5,85.0,5.0,325.0,320.0,499.5,102.950001534075,25.0,492.5,1798.0
16.5,85.0,10.0,322.0,332.0,500.5,109.00000162422701,26.0,491.0,1803.5
15.0,86.0,11.0,338.0,327.0,499.0,114.500001706183,27.0,490.5,1798.0
13.5,85.0,8.0,321.0,313.0,498.5,106.300001583993,25.0,492.5,1797.5
10.0,85.0,46.0,313.0,267.0,500.5,100.000001490116,24.0,491.5,1797.5
89.0,92.0,7.0,539.0,546.0,476.5,225.65000336244702,48.0,473.5,1791.5
100.5,92.0,10.0,533.0,543.0,472.5,229.050003413111,48.0,474.0,1801.5
62.5,91.0,8.0,528.0,520.0,481.0,196.20000292360803,42.0,478.0,1800.0
70.0,91.0,15.0,517.0,502.0,478.5,202.850003022701,44.0,478.5,1801.5
85.0,92.0,4.0,527.0,531.0,479.5,200.10000298172199,44.0,475.5,1806.0
87.0,90.0,6.0,524.0,518.0,479.5,213.650003183633,46.0,478.0,1804.5
93.0,91.0,16.0,538.0,522.0,480.5,226.200003370643,48.0,476.0,1796.5
72.0,90.0,33.0,503.0,536.0,485.0,199.25000296905603,43.0,479.5,1803.5
10.0,84.0,30.0,287.0,317.0,501.5,86.950001295656,22.0,494.0,1799.0
9.5,85.0,14.0,311.0,325.0,500.5,97.8500014580786,24.0,492.5,1801.5
12.0,84.0,38.0,290.0,252.0,500.0,95.10000141710043,23.0,493.5,1801.0
9.0,85.0,41.0,271.0,312.0,502.0,72.7000010833144,20.0,495.0,1803.5
11.5,85.0,28.0,269.0,241.0,500.0,74.35000110790129,21.0,495.5,1799.0
8.5,84.0,51.0,263.0,212.0,500.5,58.900000877678394,19.0,495.0,1800.0
14.0,85.0,49.0,298.0,347.0,504.0,89.65000133588909,23.0,494.5,1802.5
8.5,85.0,36.0,295.0,331.0,500.0,94.3000014051795,24.0,493.5,1803.5
20.5,86.0,60.0,341.0,281.0,501.0,111.750001665205,27.0,490.5,1801.5
127.0,93.0,21.0,548.0,569.0,477.0,251.050003740937,50.0,470.0,1809.5
110.0,91.0,31.0,538.0,569.0,476.0,224.20000334084,48.0,474.5,1809.5
107.0,92.0,25.0,539.0,564.0,479.0,220.050003279001,49.0,474.0,1796.5
98.5,92.0,2.0,554.0,556.0,478.5,225.150003354996,49.0,474.0,1798.0
105.0,91.0,1.0,549.0,550.0,478.5,216.350003223866,46.0,476.0,1808.5
106.5,93.0,3.0,549.0,552.0,477.0,226.950003381819,49.0,474.5,1801.0
105.5,92.0,3.0,547.0,544.0,477.5,227.650003392249,47.0,474.5,1801.5
104.0,93.0,15.0,545.0,560.0,479.0,220.500003285706,48.0,473.5,1796.5
117.5,93.0,15.0,547.0,562.0,474.0,239.30000356584802,50.0,474.0,1807.0
17.0,86.0,13.0,341.0,354.0,503.0,96.2000014334917,24.0,492.5,1806.0
10.0,85.0,27.0,318.0,345.0,501.5,92.0500013716519,23.0,495.0,1800.0
17.5,85.0,75.0,351.0,276.0,499.5,110.100001640618,27.0,493.0,1800.0
13.5,85.0,10.0,326.0,336.0,500.5,98.9000014737248,25.0,493.5,1798.0
12.0,85.0,1.0,307.0,306.0,500.5,100.600001499057,25.0,494.0,1800.0
12.0,86.0,10.0,306.0,296.0,502.0,88.0000013113022,23.0,494.0,1800.0
14.5,85.0,1.0,308.0,309.0,502.0,97.8500014580786,25.0,494.5,1803.5
13.5,85.0,12.0,304.0,316.0,500.5,95.10000141710043,24.0,494.5,1798.0
9.5,85.0,32.0,296.0,328.0,501.5,100.250001493841,25.0,494.5,1797.5
11.5,85.0,57.0,313.0,256.0,502.5,97.8500014580786,24.0,493.5,1801.5
10.0,85.0,28.0,310.0,338.0,502.0,97.0000014454126,24.0,493.5,1801.5
15.0,85.0,49.0,304.0,353.0,502.0,98.35000146552919,25.0,493.5,1804.5
13.5,85.0,28.0,302.0,330.0,502.0,99.7500014863908,24.0,495.0,1796.5
15.5,85.0,11.0,315.0,304.0,500.5,101.900001518428,26.0,493.5,1801.5
23.0,86.0,38.0,378.0,416.0,497.5,126.70000188797701,28.0,493.0,1801.5
13.5,85.0,10.0,308.0,298.0,501.5,95.600001424551,24.0,493.0,1798.0
15.0,85.0,1.0,309.0,308.0,501.5,91.8000013679266,24.0,495.5,1799.0
15.5,85.0,14.0,309.0,295.0,502.0,91.5500013642013,24.0,495.5,1805.0
10.5,85.0,2.0,308.0,306.0,503.5,88.2500013150275,23.0,495.0,1802.5
17.0,85.0,24.0,317.0,341.0,500.5,101.05000150576201,26.0,495.0,1802.5
11.0,85.0,9.0,327.0,336.0,501.0,104.400001555681,25.0,492.5,1798.0
11.5,85.0,42.0,311.0,269.0,501.5,95.600001424551,24.0,494.0,1800.0
16.0,85.0,58.0,314.0,256.0,502.5,99.40000148117541,24.0,494.5,1799.0
14.0,85.0,7.0,309.0,316.0,505.0,90.7500013522804,24.0,494.5,1801.0
12.5,85.0,58.0,311.0,253.0,503.5,99.7500014863908,24.0,494.5,1798.0
9.0,85.0,63.0,309.0,246.0,504.5,88.0000013113022,23.0,493.0,1799.0
17.0,85.0,20.0,319.0,339.0,504.5,101.650001514703,25.0,494.0,1803.5
17.0,85.0,20.0,317.0,297.0,504.5,100.250001493841,25.0,493.5,1801.5
10.5,85.0,30.0,314.0,344.0,505.0,100.250001493841,25.0,493.0,1801.5
8.5,85.0,26.0,317.0,343.0,504.0,85.250001270324,23.0,494.0,1803.5
15.0,85.0,24.0,314.0,290.0,502.5,102.950001534075,25.0,493.0,1803.5
13.5,85.0,33.0,302.0,269.0,504.0,90.9500013552606,24.0,494.0,1797.5
13.0,85.0,68.0,306.0,238.0,504.5,92.0500013716519,24.0,494.0,1802.5
12.5,85.0,6.0,319.0,313.0,503.5,100.000001490116,25.0,493.0,1801.5
11.0,86.0,49.0,320.0,369.0,505.0,99.40000148117541,24.0,493.0,1800.0
