Sample Time,Battery Voltage (Volts),Boost Pressure (kPa),CID,Coolant Level,Diagnostic Status,Diagnostic SubCode - FMI,Diangostic WCI,Engine Acceleration Rate (RPM/s),Engine Coolant Temperature (Deg C),Engine Load Factor (%),Engine Oil Pressure (kPa),Engine Oil Temperature (Deg C),Engine Run Hours (Hours),Engine Speed (RPM),Event Code,Event Status,Fuel Consumption Rate (L/h),Fuel Filter Differential Pressure (kPa),Fuel Position,Fuel Pressure (kPa),Inlet Air Temperature (Deg C),Oil Filter Differential Pressure (kPa),Run Status (On/Off),Throttle Position (%),Total Fuel (L),,,,,,,,,,,,,,,,,,,,,,,,,,,Consumed,Ran,FFM Cons,FFM SFC,FFM Idle Cons
9/18/2020,,,,,,,,,87,0.73,,,,1788.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,60400.34909,0.003472222
9/18/2020,,,,,,,,,87,0.68,,,,1797.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,60400.35385,0.003472222
9/18/2020,,,,,,,,,87,0.63,,,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,64841.56143,0.003460648
9/18/2020,,,,,,,,,87,0.68,,,,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,69987.72261,0.003472222
9/18/2020,,,,,,,,,87,0.71,,,,1789.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,64841.57164,0.003472222
9/18/2020,26.50,191.00,,OK,,,,500.00,87,0.685,385,96,,1790.25,,,,317,6.8,560,57.2,98,,0,68034.228,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002962963,62101.7911,0.002962963
9/18/2020,,,,,,,,,87,0.66,,,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000520833,64368.28058,0.000520833
9/18/2020,,,,,,,,,87,0.67,,,,1792.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,66806.47829,0.003472222
9/18/2020,,,,,,,,,88,0.72,,,,1787.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,65809.37186,0.003472222
9/18/2020,,,,,,,,,88,0.72,,,,1789.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,61239.28141,0.003472222
9/18/2020,,,,,,,,,88,0.71,,,,1793.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,61239.28623,0.003472222
9/18/2020,,,,,,,,,87,0.67,,,,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62101.81628,0.003472222
9/18/2020,,,,,,,,,87,0.65,,,,1793.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,65809.39259,0.003472222
9/18/2020,,,,,,,,,88,0.7,,,,1790.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,67834.30233,0.003483796
9/18/2020,,,,,,,,,88,0.63,,,,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62988.99998,0.003472222
9/18/2020,,,,,,,,,88,0.6,,,,1799.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,69987.78327,0.003472222
9/18/2020,,,,,,,,,88,0.66,,,,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,73487.17822,0.003472222
9/18/2020,,,,,,,,,88,0.72,,,,1789.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,66806.53092,0.003472222
9/18/2020,26.50,206.00,,OK,,,,500.00,88,0.695,384,97,,1791,,,,321.5,7.25,550,57.5,98,,0,68151.575,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002951389,61239.32411,0.002951389
9/18/2020,,,,,,,,,88,0.67,,,,1792.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000520833,63442.17824,0.000520833
9/18/2020,,,,,,,,,88,0.71,,,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,65809.42888,0.003472222
9/18/2020,,,,,,,,,88,0.67,,,,1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62101.86031,0.003472222
9/18/2020,,,,,,,,,88,0.69,,,,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,65809.43924,0.003472222
9/18/2020,,,,,,,,,88,0.71,,,,1790.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,63901.9243,0.003472222
9/18/2020,,,,,,,,,88,0.68,,,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62101.87498,0.003472222
9/18/2020,,,,,,,,,88,0.73,,,,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,64841.66869,0.003472222
9/18/2020,,,,,,,,,88,0.68,,,,1790.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,60400.46326,0.003472222
9/18/2020,,,,,,,,,88,0.67,,,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,64841.67892,0.003483796
9/18/2020,,,,,,,,,88,0.65,,,,1793.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,65809.47036,0.003472222
9/18/2020,,,,,,,,,87,0.71,,,,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,67834.38248,0.003472222
9/18/2020,,,,,,,,,88,0.64,,,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62101.90434,0.003472222
9/18/2020,26.50,183.50,,OK,,,,500.00,87.5,0.65,384.5,97,,1794.5,,,,310.5,6.6,563.5,57,99,,0,68268.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002939815,68894.30472,0.002939815
9/18/2020,,,,,,,,,87,0.66,,,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000532407,67834.39316,0.000532407
9/18/2020,,,,,,,,,88,0.7,,,,1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,66806.60459,0.003472222
9/18/2020,,,,,,,,,88,0.72,,,,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62989.08929,0.003472222
9/18/2020,,,,,,,,,88,0.71,,,,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,61239.3972,0.003483796
9/18/2020,,,,,,,,,88,0.68,,,,1790.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,62101.92881,0.003472222
9/18/2020,,,,,,,,,88,0.68,,,,1794.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,64841.72489,0.003472222
9/18/2020,,,,,,,,,88,0.62,,,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,64841.72998,0.003460648
9/18/2020,,,,,,,,,88,0.48,,,,1803.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,71116.74171,0.003472222
9/18/2020,,,,,,,,,82,0.53,,,,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,91859.13194,0.003472222
9/18/2020,,,,,,,,,84,0.59,,,,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,83193.18265,0.003472222
9/18/2020,,,,,,,,,84,0.59,,,,1792.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,74732.8649,0.003483796
9/18/2020,,,,,,,,,73,0.14,,,,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,74732.87078,0.003472222
9/18/2020,26.50,29.50,,OK,,,,500.00,73,0.14,432.5,83,,1808,,,29.1,308,2.9,575.5,37.2,85.5,,0,68368.29,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002939815,314945.6907,0.002939815
9/18/2020,,,,,,,,,73,0.14,,,,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000532407,314945.6945,0.000532407
9/18/2020,,,,,,,,,72,0.15,,,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,314945.7193,0.003472222
9/18/2020,,,,,,,,,72,0.14,,,,1807.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,293949.3612,0.003472222
9/18/2020,,,,,,,,,72,0.15,,,,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,314945.7689,0.003472222
9/18/2020,,,,,,,,,72,0.14,,,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,293949.4075,0.003472222
9/18/2020,,,,,,,,,73,0.14,,,,1810.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,314945.8185,0.003472222
9/18/2020,,,,,,,,,73,0.17,,,,1805.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,314945.8433,0.003472222
9/18/2020,,,,,,,,,74,0.16,,,,1808.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,259367.1856,0.003483796
9/18/2020,,,,,,,,,74,0.2,,,,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,275577.6564,0.003472222
9/18/2020,,,,,,,,,72,0.14,,,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,220462.1425,0.003472222
9/18/2020,,,,,,,,,71,0,,,,1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,314945.9426,0.003472222
9/18/2020,,,,,,,,,0,0,,,1659,0,,,,,,,,,Stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002361111,,0.002361111
9/18/2020,,,,,,,,,71,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.001111111,,0.001111111
9/18/2020,25.50,0.00,,OK,,,,500.00,71,0,2.5,72,,0,,,0,7,0,0,40.1,3,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002939815,,0.002939815
9/18/2020,,,,,,,,,71,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000532407,,0.000532407
9/18/2020,,,,,,,,,71,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,71,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,71,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,70,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,70,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,,0.003460648
9/18/2020,,,,,,,,,69,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,69,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,68,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,67,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,67,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,66,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,25.50,0.00,,OK,,,,500.00,65.5,0,3.5,54,,0,,,0,11.5,0,0,48.7,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002928241,,0.002928241
9/18/2020,,,,,,,,,65,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000543981,,0.000543981
9/18/2020,,,,,,,,,65,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,64,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,63,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,63,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,62,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,62,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,61,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,61,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,60,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,60,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,59,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,25.50,0.00,,OK,,,,500.00,59,0,3.5,48,,0,,,0,12,0,0,47.2,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002928241,,0.002928241
9/18/2020,,,,,,,,,59,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000543981,,0.000543981
9/18/2020,,,,,,,,,58,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,58,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,57,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,57,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,,0.003460648
9/18/2020,,,,,,,,,56,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,56,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,55,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,55,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,54,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,54,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,54,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,25.50,0.00,,OK,,,,500.00,53.5,0,3.5,44,,0,,,0,12,0,0,45.1,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002916667,,0.002916667
9/18/2020,,,,,,,,,53,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000555556,,0.000555556
9/18/2020,,,,,,,,,53,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,52,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,52,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,52,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,51,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,51,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,51,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,50,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,50,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,50,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,49,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,25.50,0.00,,OK,,,,500.00,49,0,3.5,42,,0,,,0,13,0,0,42.8,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002928241,,0.002928241
9/18/2020,,,,,,,,,49,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000532407,,0.000532407
9/18/2020,,,,,,,,,49,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,48,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,48,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,48,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,47,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,47,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,47,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,47,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,46,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,46,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,46,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,25.50,0.00,,OK,,,,500.00,46,0,3.5,40,,0,,,0,12,0,0,40.9,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002916667,,0.002916667
9/18/2020,,,,,,,,,46,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000555556,,0.000555556
9/18/2020,,,,,,,,,45,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,45,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,45,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,45,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,44,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,44,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,44,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,44,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,43,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,43,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,43,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,25.50,0.00,,OK,,,,500.00,43,0,3.5,38,,0,,,0,12,0,0,39.2,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002928241,,0.002928241
9/18/2020,,,,,,,,,43,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000543981,,0.000543981
9/18/2020,,,,,,,,,43,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,41,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,41,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,41,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,41,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,25.50,0.00,,OK,,,,500.00,41,0,3.5,36,,0,,,0,12,0,0,37.8,0,,0,68397.627,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002928241,,0.002928241
9/18/2020,,,,,,,,,41,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000543981,,0.000543981
9/18/2020,,,,,,,,,40,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/18/2020,,,,,,,,,0,0,,,1659,0,,,,,,,,,Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002025463,,0.002025463
9/18/2020,,,,,,,,,0,0,,,1659,0,,,,,,,,,Stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000486111,,0.000486111
9/18/2020,,,,,,,,,0,0,,,,0,,,,,,,,,Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000243056,,0.000243056
9/18/2020,,,,,,,,,0,0,,,1659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.15741E-05,,1.15741E-05
9/18/2020,,,,,,,,,53,0,,,,1801.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000706019,,0.000706019
9/18/2020,,,,,,,,,0,0,,,1660,0,390,Fuel Filter Restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.001018519,,0.001018519
9/18/2020,,,,,,,,,70,0,,,,1800.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002453704,,0.002453704
9/18/2020,,,,,,,,,0,0,,,1660,0,,,,,,,,,Stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002615741,,0.002615741
9/18/2020,,,,,,,,,70,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000856481,,0.000856481
9/18/2020,,,,,,,,,70,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/18/2020,,,,,,,,,69,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
